TotalAmount;BikePurchase;CustomerID;Country;CountryRegionCode;Group;PersonID;PersonType;DateFirstPurchase;BirthDate;Age;MaritalStatus;YearlyIncome;Gender;TotalChildren;Education;Occupation;HomeOwnerFlag;NumberCarsOwned
4624;1;21571;Australia;AU;Pacific;5621;IN;37512;25683;50;M;greater than 100000;M;0;High School;Management;1;4
4632;1;21956;Australia;AU;Pacific;10256;IN;37512;25492;51;S;greater than 100000;M;1;Graduate Degree;Management;0;1
4442;1;26326;Southwest;US;North America;12838;IN;37512;25755;50;M;50001-75000;M;4;Graduate Degree;Professional;1;0
3216;1;28553;France;FR;Europe;14188;IN;37512;26686;47;M;25001-50000;F;1;Bachelors ;Skilled Manual;1;0
6909;1;12222;United Kingdom;GB;Europe;11456;IN;37513;22360;59;M;0-25000;F;1;Graduate Degree;Clerical;1;0
6786;1;12698;Australia;AU;Pacific;16861;IN;37513;25702;50;M;greater than 100000;M;0;High School;Management;1;4
1676;1;15290;Northwest;US;North America;4253;IN;37513;26507;48;M;25001-50000;M;1;Graduate Degree;Skilled Manual;0;0
3053;1;15674;Germany;DE;Europe;4224;IN;37513;25392;51;S;25001-50000;M;0;Bachelors ;Clerical;1;0
2518;1;19256;France;FR;Europe;3986;IN;37513;20159;65;M;0-25000;F;1;Bachelors ;Clerical;1;0
1967;1;20166;Germany;DE;Europe;13773;IN;37513;22548;59;S;25001-50000;F;4;Graduate Degree;Clerical;1;0
2566;1;20834;United Kingdom;GB;Europe;15347;IN;37513;22124;60;S;25001-50000;F;3;Graduate Degree;Clerical;1;0
4663;1;21878;Australia;AU;Pacific;3924;IN;37513;27875;44;M;75001-100000;M;0;Bachelors ;Professional;1;2
4900;1;21950;Australia;AU;Pacific;6941;IN;37513;25298;51;S;75001-100000;M;1;Graduate Degree;Management;1;0
2049;1;28683;France;FR;Europe;7157;IN;37513;25850;50;S;0-25000;F;1;High School;Manual;0;1
6798;1;12699;Australia;AU;Pacific;20700;IN;37514;25645;50;M;greater than 100000;F;0;Partial High School;Professional;1;4
4592;1;13431;Northwest;US;North America;14015;IN;37514;20670;64;M;50001-75000;M;3;Partial College;Professional;1;0
3001;1;14701;France;FR;Europe;15851;IN;37514;26379;48;S;0-25000;M;0;Partial High School;Manual;0;2
3018;1;25981;Canada;CA;North America;14829;IN;37514;23330;57;M;50001-75000;M;4;Bachelors ;Professional;1;4
6825;1;12210;United Kingdom;GB;Europe;17334;IN;37515;28758;42;M;0-25000;M;0;Graduate Degree;Manual;0;0
3199;1;15328;Southwest;US;North America;3855;IN;37515;17859;72;M;50001-75000;M;4;Bachelors ;Management;1;2
4713;1;21944;Australia;AU;Pacific;5901;IN;37515;25466;51;M;75001-100000;F;1;Graduate Degree;Management;1;0
4900;1;21955;Australia;AU;Pacific;11531;IN;37515;25437;51;S;greater than 100000;F;1;Graduate Degree;Management;1;1
782;1;27053;Canada;CA;North America;15522;IN;37515;21633;61;S;25001-50000;M;2;Partial College;Clerical;1;1
6974;1;15697;Germany;DE;Europe;20339;IN;37516;19546;67;M;greater than 100000;F;2;Partial College;Professional;1;2
4705;1;21570;Australia;AU;Pacific;3739;IN;37516;25751;50;M;75001-100000;M;0;High School;Management;1;4
4641;1;21885;Australia;AU;Pacific;12812;IN;37516;27368;46;S;75001-100000;M;0;Bachelors ;Professional;1;3
4702;1;21959;Australia;AU;Pacific;15652;IN;37516;25400;51;M;greater than 100000;M;1;Graduate Degree;Management;1;1
2148;1;24613;Australia;AU;Pacific;18625;IN;37516;25834;50;M;75001-100000;F;0;Partial High School;Professional;1;4
6805;1;12687;Australia;AU;Pacific;10805;IN;37517;26409;48;S;75001-100000;M;0;Bachelors ;Professional;0;3
4838;1;13435;Southwest;US;North America;16426;IN;37517;12679;86;M;50001-75000;F;4;Graduate Degree;Management;1;2
9523;1;14185;France;FR;Europe;18348;IN;37517;19317;68;S;75001-100000;M;4;Partial College;Professional;1;2
1938;1;20171;Germany;DE;Europe;10520;IN;37517;21819;61;M;0-25000;F;2;Partial College;Manual;1;1
4624;1;21877;Australia;AU;Pacific;7107;IN;37517;27985;44;S;75001-100000;M;0;Bachelors ;Professional;1;2
4921;1;21891;Australia;AU;Pacific;12235;IN;37517;26473;48;M;greater than 100000;F;0;High School;Management;1;3
2825;1;26315;Southwest;US;North America;3565;IN;37517;25338;51;S;50001-75000;F;1;Graduate Degree;Professional;0;0
3219;1;28562;France;FR;Europe;20177;IN;37517;26490;48;M;25001-50000;M;1;Bachelors ;Skilled Manual;1;1
2443;1;29149;Canada;CA;North America;8748;IN;37517;22513;59;M;50001-75000;F;1;Partial College;Skilled Manual;1;1
4533;1;13433;Southwest;US;North America;5648;IN;37518;20525;64;S;75001-100000;F;2;Partial College;Professional;1;1
4500;1;13442;Northwest;US;North America;15159;IN;37518;22890;58;S;75001-100000;F;5;Partial College;Professional;0;4
1848;1;14080;Northwest;US;North America;19735;IN;37518;27899;44;S;25001-50000;F;0;High School;Skilled Manual;1;2
3152;1;15320;Northwest;US;North America;14153;IN;37518;17276;73;M;50001-75000;M;4;Bachelors ;Management;1;1
3152;1;15322;Northwest;US;North America;16809;IN;37518;17389;73;M;75001-100000;M;5;Bachelors ;Management;1;2
2756;1;16197;Germany;DE;Europe;15259;IN;37518;26530;48;S;0-25000;F;0;Partial High School;Manual;0;2
1589;1;19194;France;FR;Europe;3833;IN;37518;25659;50;S;25001-50000;M;2;Partial College;Clerical;1;0
4638;1;21874;Australia;AU;Pacific;18500;IN;37518;27902;44;M;50001-75000;F;0;Bachelors ;Professional;0;2
2181;1;29152;Canada;CA;North America;14254;IN;37518;22487;59;M;50001-75000;M;1;Partial College;Skilled Manual;0;1
1839;1;14036;Northwest;US;North America;3011;IN;37519;27207;46;M;50001-75000;F;0;Partial College;Professional;1;2
3021;1;16428;United Kingdom;GB;Europe;6544;IN;37519;23098;57;S;0-25000;M;4;High School;Manual;1;1
2120;1;24614;Australia;AU;Pacific;20667;IN;37519;25795;50;M;greater than 100000;F;0;Partial High School;Professional;0;4
1967;1;26135;Australia;AU;Pacific;2486;IN;37519;24524;53;M;75001-100000;F;3;Bachelors ;Professional;1;0
1938;1;26154;Australia;AU;Pacific;19329;IN;37519;22947;58;M;50001-75000;M;1;Partial College;Skilled Manual;1;1
2881;1;26312;Northwest;US;North America;12656;IN;37519;26115;49;M;50001-75000;F;1;Graduate Degree;Professional;1;0
4487;1;26313;Southwest;US;North America;13471;IN;37519;26239;49;M;50001-75000;M;3;Graduate Degree;Professional;1;0
9796;1;14186;France;FR;Europe;16329;IN;37520;19171;68;M;75001-100000;F;4;Partial College;Professional;1;2
6917;1;16199;Germany;DE;Europe;4243;IN;37520;26529;48;S;25001-50000;M;2;Partial College;Clerical;1;0
2749;1;25971;Canada;CA;North America;10410;IN;37520;23109;57;S;50001-75000;F;4;Bachelors ;Professional;1;2
2800;1;26306;Southwest;US;North America;5749;IN;37520;25319;51;S;50001-75000;M;2;Bachelors ;Skilled Manual;0;0
4433;1;26327;Southwest;US;North America;5228;IN;37520;25691;50;M;50001-75000;M;4;Graduate Degree;Professional;1;0
9451;1;14192;France;FR;Europe;20108;IN;37521;18498;70;M;75001-100000;M;4;High School;Management;1;3
3350;1;17188;France;FR;Europe;8189;IN;37521;20353;65;M;greater than 100000;F;3;Partial College;Professional;1;4
2483;1;19174;France;FR;Europe;8558;IN;37521;27001;47;S;25001-50000;F;0;High School;Manual;0;1
4632;1;21562;Australia;AU;Pacific;9222;IN;37521;26591;48;S;75001-100000;M;0;High School;Management;1;3
4663;1;21876;Australia;AU;Pacific;19217;IN;37521;27876;44;S;50001-75000;M;0;Bachelors ;Professional;0;2
3451;1;14081;Southwest;US;North America;19982;IN;37522;29317;40;M;25001-50000;F;0;High School;Skilled Manual;1;2
1622;1;15309;Southwest;US;North America;18311;IN;37522;16651;75;M;50001-75000;M;4;Bachelors ;Management;1;2
6960;1;15928;Germany;DE;Europe;8788;IN;37522;20583;64;S;greater than 100000;F;3;High School;Professional;1;4
3310;1;17187;France;FR;Europe;12504;IN;37522;20180;65;S;75001-100000;M;2;High School;Professional;1;2
1917;1;26140;Australia;AU;Pacific;12998;IN;37522;24469;54;S;75001-100000;F;0;Graduate Degree;Management;0;1
2912;1;26322;Northwest;US;North America;6633;IN;37522;24729;53;S;25001-50000;M;0;Bachelors ;Professional;0;1
1371;1;27075;Canada;CA;North America;5364;IN;37522;26220;49;M;50001-75000;M;1;Graduate Degree;Skilled Manual;0;0
6901;1;12239;United Kingdom;GB;Europe;6640;IN;37523;15493;78;M;25001-50000;M;1;Bachelors ;Clerical;1;0
6846;1;12689;Australia;AU;Pacific;11906;IN;37523;26577;48;S;75001-100000;F;0;Bachelors ;Professional;0;3
1898;1;14037;Southwest;US;North America;3444;IN;37523;27141;46;M;50001-75000;F;0;Partial College;Professional;1;2
3134;1;15302;Southwest;US;North America;11722;IN;37523;26492;48;S;50001-75000;F;1;Graduate Degree;Professional;1;0
3134;1;15329;Southwest;US;North America;19209;IN;37523;17825;72;S;50001-75000;F;4;Bachelors ;Management;1;2
3271;1;16465;United Kingdom;GB;Europe;16573;IN;37523;27334;46;S;0-25000;F;0;Partial High School;Manual;0;2
4661;1;21873;Australia;AU;Pacific;16002;IN;37523;27609;45;M;50001-75000;F;0;Bachelors ;Professional;1;2
4624;1;21943;Australia;AU;Pacific;7327;IN;37523;25423;51;S;75001-100000;F;4;Graduate Degree;Management;1;0
4632;1;21947;Australia;AU;Pacific;15529;IN;37523;25485;51;M;75001-100000;F;2;Bachelors ;Professional;1;0
3357;1;14044;Southwest;US;North America;17155;IN;37524;21015;63;M;50001-75000;M;2;Partial College;Professional;1;0
2547;1;20837;United Kingdom;GB;Europe;15672;IN;37524;21794;61;M;0-25000;M;2;Partial College;Manual;1;1
4960;1;21569;Australia;AU;Pacific;9358;IN;37524;25825;50;S;75001-100000;M;0;Bachelors ;Professional;1;4
4659;1;21949;Australia;AU;Pacific;12654;IN;37524;25473;51;S;75001-100000;M;1;Graduate Degree;Management;0;0
4696;1;21958;Australia;AU;Pacific;5972;IN;37524;25495;51;S;greater than 100000;F;1;Graduate Degree;Management;0;0
1992;1;26150;Australia;AU;Pacific;15469;IN;37524;23677;56;S;50001-75000;F;0;Bachelors ;Professional;0;1
4391;1;11570;Germany;DE;Europe;20585;IN;37525;24129;54;M;25001-50000;F;1;Bachelors ;Skilled Manual;1;2
6955;1;12216;United Kingdom;GB;Europe;10747;IN;37525;22738;58;M;0-25000;M;1;Graduate Degree;Clerical;1;0
7188;1;15685;Germany;DE;Europe;13741;IN;37525;16232;76;M;greater than 100000;F;3;Bachelors ;Management;1;4
3271;1;16444;United Kingdom;GB;Europe;18722;IN;37525;23307;57;M;25001-50000;F;1;Bachelors ;Skilled Manual;1;0
3258;1;16509;United Kingdom;GB;Europe;18975;IN;37525;15098;79;M;25001-50000;F;1;Bachelors ;Clerical;1;0
4624;1;21894;Australia;AU;Pacific;6684;IN;37525;25885;50;S;75001-100000;M;0;Bachelors ;Professional;0;4
1952;1;26142;Australia;AU;Pacific;14585;IN;37525;22276;60;M;50001-75000;M;1;Partial College;Skilled Manual;1;1
2822;1;26311;Northwest;US;North America;15388;IN;37525;26166;49;S;50001-75000;F;1;Graduate Degree;Professional;1;0
4478;1;26325;Northwest;US;North America;18593;IN;37525;25864;50;M;50001-75000;M;3;Graduate Degree;Professional;1;0
782;1;27060;Canada;CA;North America;13916;IN;37525;26751;47;M;25001-50000;M;0;Graduate Degree;Skilled Manual;1;0
4533;1;13447;Southwest;US;North America;20030;IN;37526;22770;58;M;greater than 100000;F;1;Bachelors ;Management;1;4
3112;1;15321;Southwest;US;North America;4210;IN;37526;17291;73;M;75001-100000;M;5;Bachelors ;Management;1;2
4456;1;26319;Southwest;US;North America;18521;IN;37526;25159;52;S;50001-75000;M;2;Bachelors ;Skilled Manual;0;0
2862;1;26317;Northwest;US;North America;10556;IN;37527;25341;51;M;50001-75000;F;1;Graduate Degree;Professional;1;0
782;1;27062;Canada;CA;North America;4250;IN;37527;26757;47;S;25001-50000;M;0;Graduate Degree;Skilled Manual;1;0
6829;1;12263;United Kingdom;GB;Europe;7983;IN;37528;21990;60;S;0-25000;M;1;Partial College;Manual;0;0
3021;1;14555;France;FR;Europe;4699;IN;37528;15659;78;S;0-25000;F;2;Partial College;Manual;1;1
6904;1;15693;Germany;DE;Europe;7470;IN;37528;19924;66;S;75001-100000;F;3;High School;Professional;1;2
2769;1;17109;France;FR;Europe;10759;IN;37528;26073;49;S;25001-50000;F;0;High School;Manual;0;1
1605;1;19290;United Kingdom;GB;Europe;7824;IN;37528;21311;62;S;25001-50000;M;1;Bachelors ;Clerical;1;0
3226;1;20373;Canada;CA;North America;11166;IN;37528;19741;66;M;50001-75000;F;2;Partial High School;Skilled Manual;0;2
4909;1;21897;Australia;AU;Pacific;16705;IN;37528;26226;49;M;greater than 100000;M;0;Partial High School;Professional;0;4
3001;1;16447;United Kingdom;GB;Europe;4623;IN;37529;22989;58;M;25001-50000;F;1;Bachelors ;Skilled Manual;1;1
3262;1;16512;United Kingdom;GB;Europe;17006;IN;37529;15438;78;S;25001-50000;M;1;Graduate Degree;Clerical;1;0
1903;1;20163;Germany;DE;Europe;17348;IN;37529;15828;77;M;0-25000;F;2;Partial College;Manual;1;1
3226;1;20825;United Kingdom;GB;Europe;15526;IN;37529;16044;77;M;25001-50000;F;1;Graduate Degree;Clerical;1;0
4886;1;21882;Australia;AU;Pacific;10351;IN;37529;27660;45;S;75001-100000;M;0;Bachelors ;Professional;1;2
2155;1;24615;Australia;AU;Pacific;20709;IN;37529;26072;49;M;greater than 100000;M;0;Partial High School;Professional;1;4
2269;1;24889;Australia;AU;Pacific;12092;IN;37529;27748;45;M;50001-75000;F;0;Bachelors ;Professional;1;2
2181;1;25911;Canada;CA;North America;2793;IN;37529;28582;42;S;25001-50000;F;0;High School;Skilled Manual;0;2
1957;1;26138;Australia;AU;Pacific;16398;IN;37529;22714;58;M;50001-75000;F;1;Partial College;Skilled Manual;1;1
5582;1;12283;United Kingdom;GB;Europe;18235;IN;37530;25425;51;S;0-25000;M;0;Partial College;Manual;1;1
6854;1;12705;Australia;AU;Pacific;16074;IN;37530;25425;51;M;greater than 100000;M;0;Bachelors ;Management;1;4
2642;1;13018;Australia;AU;Pacific;9324;IN;37530;16356;76;M;0-25000;M;5;High School;Skilled Manual;1;4
4800;1;13452;Southwest;US;North America;9269;IN;37530;22353;59;M;greater than 100000;F;1;Bachelors ;Management;1;1
4476;1;13461;Southwest;US;North America;18595;IN;37530;12845;85;S;greater than 100000;M;2;Graduate Degree;Management;0;3
1631;1;15333;Southwest;US;North America;10095;IN;37530;18207;71;M;50001-75000;F;2;Bachelors ;Management;1;0
1957;1;26165;Australia;AU;Pacific;2814;IN;37530;20877;63;M;50001-75000;F;1;Partial College;Skilled Manual;1;1
782;1;27084;Canada;CA;North America;13130;IN;37530;25630;50;M;25001-50000;M;1;Bachelors ;Skilled Manual;0;0
6915;1;12988;Australia;AU;Pacific;11626;IN;37531;25229;51;S;75001-100000;F;1;Graduate Degree;Management;1;0
6817;1;12989;Australia;AU;Pacific;4520;IN;37531;25520;51;M;75001-100000;F;1;Graduate Degree;Management;1;0
5694;1;12998;Australia;AU;Pacific;3408;IN;37531;24848;52;S;50001-75000;F;2;Bachelors ;Professional;0;1
2644;1;13022;Australia;AU;Pacific;12821;IN;37531;17403;73;M;0-25000;M;2;Partial High School;Clerical;1;2
1622;1;15337;Southwest;US;North America;19777;IN;37531;18411;70;M;50001-75000;F;2;Partial College;Professional;1;1
1552;1;15343;Southwest;US;North America;13237;IN;37531;18878;69;M;50001-75000;M;2;Partial College;Professional;1;2
2511;1;20839;United Kingdom;GB;Europe;10646;IN;37531;21654;61;S;25001-50000;F;3;Graduate Degree;Clerical;1;0
4632;1;22180;Australia;AU;Pacific;11008;IN;37531;20011;66;S;50001-75000;M;2;Partial College;Skilled Manual;0;2
2589;1;13020;Australia;AU;Pacific;1724;IN;37532;16567;75;M;0-25000;M;2;Partial High School;Clerical;1;2
2721;1;16253;Germany;DE;Europe;17275;IN;37532;24718;53;S;0-25000;F;1;Partial College;Manual;0;1
4198;1;21976;Australia;AU;Pacific;8153;IN;37532;23193;57;S;50001-75000;F;3;Bachelors ;Professional;0;2
4144;1;21983;Australia;AU;Pacific;5710;IN;37532;22362;59;M;50001-75000;M;1;Partial College;Skilled Manual;1;1
4659;1;21994;Australia;AU;Pacific;18736;IN;37532;21622;61;S;75001-100000;F;1;Bachelors ;Professional;1;1
2932;1;22172;Australia;AU;Pacific;3824;IN;37532;18880;69;M;25001-50000;M;3;High School;Skilled Manual;1;2
2813;1;26485;Northwest;US;North America;5405;IN;37532;16960;74;M;25001-50000;M;5;High School;Professional;1;4
5139;1;12272;United Kingdom;GB;Europe;6625;IN;37533;21894;61;M;25001-50000;M;3;Graduate Degree;Clerical;1;0
4500;1;13482;Southwest;US;North America;3443;IN;37533;19256;68;M;25001-50000;F;3;Partial College;Professional;0;2
1889;1;14104;Southwest;US;North America;2860;IN;37533;27989;44;S;25001-50000;F;0;Partial College;Skilled Manual;0;1
7015;1;14773;France;FR;Europe;6085;IN;37533;24955;52;M;25001-50000;M;0;Graduate Degree;Clerical;1;0
3001;1;16530;United Kingdom;GB;Europe;8797;IN;37533;15997;77;M;25001-50000;F;1;Bachelors ;Clerical;1;0
3001;1;16550;United Kingdom;GB;Europe;7866;IN;37533;21603;61;M;25001-50000;M;0;Bachelors ;Clerical;1;0
3330;1;17195;France;FR;Europe;8284;IN;37533;16214;76;M;50001-75000;M;5;High School;Professional;1;2
3131;1;20548;Germany;DE;Europe;20179;IN;37534;21126;63;M;greater than 100000;M;2;High School;Professional;1;4
2745;1;22170;Australia;AU;Pacific;19752;IN;37534;18524;70;M;25001-50000;F;3;Partial College;Clerical;0;2
2821;1;26330;Northwest;US;North America;13856;IN;37534;24595;53;S;25001-50000;M;2;Bachelors ;Skilled Manual;0;1
6891;1;12703;Australia;AU;Pacific;15029;IN;37535;26104;49;M;greater than 100000;F;0;Partial High School;Professional;1;4
3936;1;21985;Australia;AU;Pacific;6690;IN;37535;22203;60;M;50001-75000;M;1;Partial College;Skilled Manual;1;1
2120;1;24902;Australia;AU;Pacific;19801;IN;37535;26882;47;S;75001-100000;F;0;Bachelors ;Professional;1;3
2860;1;26329;Southwest;US;North America;7160;IN;37535;24613;53;M;25001-50000;F;2;Bachelors ;Skilled Manual;1;1
2800;1;26343;Northwest;US;North America;8095;IN;37535;24000;55;S;25001-50000;F;0;Bachelors ;Professional;0;1
1971;1;26375;Australia;AU;Pacific;20297;IN;37535;26099;49;S;greater than 100000;M;0;Partial High School;Management;1;4
2071;1;28711;France;FR;Europe;9906;IN;37535;25167;52;M;25001-50000;F;1;Bachelors ;Clerical;1;0
5671;1;13007;Australia;AU;Pacific;8648;IN;37536;24020;55;S;50001-75000;F;2;Bachelors ;Professional;0;1
3101;1;15345;Southwest;US;North America;12574;IN;37536;18764;69;M;50001-75000;F;4;Partial College;Professional;0;2
3247;1;15346;Southwest;US;North America;4872;IN;37536;18701;69;S;50001-75000;M;4;Partial College;Professional;1;2
4334;1;21980;Australia;AU;Pacific;6075;IN;37536;22534;59;S;50001-75000;F;1;Bachelors ;Professional;1;1
4673;1;22181;Australia;AU;Pacific;19028;IN;37536;20018;66;S;50001-75000;M;2;Partial College;Skilled Manual;1;2
4909;1;22195;Australia;AU;Pacific;19195;IN;37536;20569;64;M;75001-100000;M;2;High School;Skilled Manual;0;2
1903;1;26162;Australia;AU;Pacific;3326;IN;37536;22138;60;M;50001-75000;F;3;Partial College;Skilled Manual;1;2
5625;1;12284;United Kingdom;GB;Europe;8756;IN;37537;25478;51;M;25001-50000;F;0;Bachelors ;Clerical;0;0
6850;1;13078;Australia;AU;Pacific;8417;IN;37537;20476;64;S;50001-75000;F;2;High School;Skilled Manual;1;2
1784;1;14105;Southwest;US;North America;5361;IN;37537;28098;44;S;25001-50000;M;0;Partial College;Skilled Manual;0;1
2778;1;16269;Germany;DE;Europe;20015;IN;37537;24163;54;M;25001-50000;F;1;Bachelors ;Skilled Manual;1;2
3882;1;22032;Australia;AU;Pacific;8196;IN;37537;15596;78;M;25001-50000;M;2;Bachelors ;Management;1;2
4740;1;22197;Australia;AU;Pacific;18440;IN;37537;20803;64;S;75001-100000;M;2;High School;Skilled Manual;0;2
2845;1;25991;Canada;CA;North America;7725;IN;37537;22717;58;M;50001-75000;F;1;Partial College;Skilled Manual;1;1
5512;1;14719;France;FR;Europe;5596;IN;37538;25666;50;M;25001-50000;M;2;Partial College;Clerical;0;2
7192;1;16585;United Kingdom;GB;Europe;17959;IN;37538;19850;66;M;greater than 100000;M;0;Partial High School;Professional;1;2
2071;1;28708;France;FR;Europe;5639;IN;37538;18880;69;S;0-25000;M;2;Partial College;Manual;0;1
2677;1;13036;Australia;AU;Pacific;7612;IN;37539;18297;70;S;25001-50000;F;3;Partial College;Clerical;1;2
4576;1;13453;Southwest;US;North America;3009;IN;37539;22412;59;M;greater than 100000;F;1;Bachelors ;Management;1;3
3036;1;16546;United Kingdom;GB;Europe;8048;IN;37539;21790;61;M;0-25000;M;2;Partial College;Manual;1;1
2735;1;22173;Australia;AU;Pacific;4822;IN;37539;19104;68;M;25001-50000;F;3;High School;Skilled Manual;0;2
6799;1;13000;Australia;AU;Pacific;12877;IN;37540;25466;51;M;greater than 100000;M;1;Graduate Degree;Management;1;1
5300;1;14716;France;FR;Europe;2531;IN;37540;26085;49;S;25001-50000;F;2;Partial College;Clerical;1;1
7226;1;16207;Germany;DE;Europe;5180;IN;37540;26005;49;S;25001-50000;M;2;Partial College;Clerical;1;1
4438;1;20375;Canada;CA;North America;19351;IN;37540;19435;67;S;50001-75000;F;3;Graduate Degree;Management;1;2
3936;1;21979;Australia;AU;Pacific;19199;IN;37540;22905;58;M;50001-75000;M;1;Bachelors ;Professional;1;1
